avg_coord,x_y_grid_pt,city_state,current_temp,wind,description
-33.8947,"128, 108","Kingsland,TX",64.0,0 to 5 mph,Mostly Cloudy
-20.4703,"49, 41","Walled Lake,MI",34.0,5 mph,Partly Cloudy
-23.889,"172, 106","San Lorenzo,PR",73.0,5 mph,Scattered Showers And Thunderstorms
-15.570349999999998,"86, 29","Winsted,CT",37.0,10 mph,Clear
-26.310849999999995,"83, 41","Bonne Terre,MO",44.0,6 mph,Chance Rain Showers
-26.34455,"15, 57","Live Oak,FL",63.0,3 mph,Mostly Clear
-15.293049999999996,"28, 60","Rockville,CT",36.0,9 mph,Clear
-41.17815,"30, 61","Calipatria,CA",55.0,10 mph,Mostly Clear
-34.78525,"144, 95","Mead,WA",15.0,7 mph,Partly Cloudy
-37.536,"114, 65","Parkwood,WA",31.0,7 mph,Chance Rain Showers
-25.02785,"12, 11","Russellville,KY",52.0,7 mph,Partly Cloudy
-26.48085,"63, 92","Pinson,AL",62.0,5 mph,Patchy Fog
-21.3759,"87, 47","Selma,NC",53.0,8 to 13 mph,Clear
-33.85594999999999,"135, 103","Marble Falls,TX",65.0,0 to 5 mph,Mostly Cloudy
-32.1807,"59, 123","Decatur,TX",65.0,5 to 10 mph,Chance Showers And Thunderstorms
-27.7422,"97, 32","Fort Myers Beach,FL",72.0,14 mph,Partly Cloudy
-21.68285,"58, 67","Dunbar,WV",41.0,5 mph,Mostly Clear
-21.4579,"38, 39","Byron Center,MI",32.0,6 mph,Mostly Clear
-37.17665,"111, 56","Homestead Meadows South,TX",54.0,9 mph,Mostly Cloudy
-20.26565,"90, 42","Portage Lakes,OH",36.0,6 mph,Partly Cloudy
-25.84965,"62, 48","Meridianville,AL",58.0,0 mph,Mostly Clear
-41.68365,"65, 58","Homeland,CA",51.0,10 to 15 mph,Rain Showers Likely then Light Rain Likely
-27.1496,"42, 90","Osceola,AR",58.0,5 mph,Mostly Cloudy
-22.1633,"46, 51","Syracuse,IN",36.0,5 mph,Partly Cloudy
-17.5057,"41, 90","Souderton,PA",42.0,10 mph,Mostly Clear
-22.09925,"23, 70","Flatwoods,KY",40.0,6 mph,Mostly Clear
-22.1846,"20, 80","Fair Plain,MI",34.0,5 mph,Partly Cloudy
-16.418550000000003,"28, 55","Mount Ivy,NY",41.0,13 mph,Mostly Clear
-36.22825,"146, 109","Milton-Freewater,OR",28.0,8 to 13 mph,Partly Cloudy
-26.50465,"72, 19","River Park,FL",72.0,15 mph,Slight Chance Rain Showers
-23.91615,"180, 94","Yabucoa,PR",76.0,6 mph,Scattered Showers And Thunderstorms
-42.3176,"83, 109","Sausalito,CA",48.0,12 to 17 mph,Showers And Thunderstorms
-17.774350000000002,"40, 58","South Lockport,NY",34.0,9 mph,Partly Cloudy
-17.723300000000002,"44, 71","Ridley Park,PA",46.0,10 mph,Mostly Clear
-22.7106,"37, 34","Highland Heights,KY",38.0,8 mph,Partly Cloudy
-20.12835,"37, 70","Woodlake,VA",45.0,10 to 14 mph,Clear
-25.5509,"61, 56","Barnesville,GA",63.0,5 mph,Partly Cloudy
-22.19645,"24, 74","Berrien Springs,MI",34.0,5 mph,Partly Cloudy
-41.98094999999999,"90, 138","St. Helena,CA",42.0,12 mph,Showers And Thunderstorms
-15.1388,"59, 89","Hudson Falls,NY",32.0,8 mph,Mostly Clear
-31.11625,"102, 78","Noble,OK",60.0,9 mph,Patchy Fog
-29.189,"117, 109","Gulf Park Estates,MS",65.0,0 mph,Patchy Fog
-21.908800000000003,"23, 68","Oak Ridge,NC",50.0,7 to 10 mph,Clear
-22.5685,"32, 34","Rochester,IN",36.0,5 mph,Partly Cloudy
-23.7467,"179, 124","San Isidro,PR",76.0,7 mph,Scattered Showers And Thunderstorms
-26.52715,"120, 39","Orange City,IA",33.0,10 to 15 mph,Mostly Cloudy
-30.707700000000003,"128, 82","Seminole,OK",60.0,8 mph,Patchy Fog
-22.6836,"31, 43","Groesbeck,OH",38.0,9 mph,Mostly Cloudy
-15.5686,"93, 58","Springs,NY",47.0,15 mph,Clear
-30.47025,"102, 134","Marksville,LA",65.0,0 to 5 mph,Patchy Fog
-37.03625,"76, 120","Truth or Consequences,NM",45.0,6 mph,Partly Cloudy
-20.60155,"117, 100","Laurium,MI",31.0,5 mph,Mostly Cloudy
-17.0188,"81, 31","Archbald,PA",37.0,5 mph,Partly Cloudy
-32.5259,"61, 126","Willis,TX",66.0,0 to 5 mph,Patchy Fog
-16.4696,"41, 39","Great Neck Plaza,NY",47.0,13 to 16 mph,Mostly Clear
-41.3661,"58, 43","Rancho Calaveras,CA",47.0,12 to 21 mph,Rain
-23.125400000000003,"68, 58","Orland Hills,IL",37.0,10 mph,Partly Cloudy
-42.30075,"82, 114","Kentfield,CA",48.0,10 to 14 mph,Showers And Thunderstorms
-22.05495,"79, 3","Kiel,WI",33.0,7 mph,Mostly Cloudy
-24.67535,"157, 116","Mount Carmel,IL",45.0,8 mph,Mostly Cloudy
-28.16605,"46, 30","Crete,NE",43.0,13 mph,Mostly Cloudy
-29.994750000000003,"74, 88","Meraux,LA",69.0,5 mph,Patchy Fog
-38.64735,"109, 101","Garden Home-Whitford,OR",34.0,5 to 8 mph,Mostly Cloudy then Areas Of Frost
-25.71495,"81, 44","St. Augustine Beach,FL",70.0,16 mph,Slight Chance Rain Showers
-36.8888,"18, 125","Zuni Pueblo,NM",36.0,10 mph,Partly Cloudy
-16.270900000000005,"44, 51","Cos Cob,CT",43.0,14 mph,Mostly Clear
-26.148,"113, 118","Adel,GA",64.0,0 to 5 mph,Mostly Clear
-26.2984,"25, 79","Heathrow,FL",70.0,5 to 10 mph,Slight Chance Rain Showers
-15.9241,"73, 50","Calverton,NY",44.0,12 mph,Mostly Clear
-30.4313,"59, 66","Galliano,LA",67.0,0 to 5 mph,Partly Cloudy
-33.58775,"157, 121","Eagle,CO",30.0,5 mph,Mostly Clear
-25.15335,"119, 99","Hillsboro,IL",42.0,10 mph,Mostly Cloudy
-16.198600000000003,"62, 40","Oakdale,NY",45.0,12 mph,Mostly Clear
-38.44895,"116, 111","Barberton,WA",33.0,6 mph,Mostly Cloudy then Areas Of Frost
-16.8842,"79, 101","Keyport,NJ",46.0,15 mph,Mostly Clear
-27.2693,"58, 107","Beacon Square,FL",68.0,9 mph,Partly Cloudy
-37.2405,"127, 75","Brier,WA",32.0,6 mph,Chance Rain Showers
-27.4245,"23, 89","Trumann,AR",58.0,5 to 10 mph,Mostly Cloudy
-16.992350000000002,"70, 101","Milltown,NJ",43.0,10 mph,Mostly Clear
-33.95355000000001,"95, 102","Hamilton,MT",11.0,2 to 12 mph,Partly Cloudy
-24.399750000000004,"32, 41","Leitchfield,KY",47.0,7 mph,Mostly Clear
-39.5474,"85, 32","Creswell,OR",31.0,2 mph,Patchy Frost then Mostly Cloudy
-25.87825,"78, 53","Bondurant,IA",36.0,10 mph,Partly Cloudy
-17.593300000000003,"55, 70","Stratford,NJ",45.0,10 mph,Mostly Clear
-32.95235,"41, 111","Prairie View,TX",67.0,5 mph,Patchy Fog
-29.7915,"48, 105","Catoosa,OK",59.0,5 to 10 mph,Chance Showers And Thunderstorms
-22.496050000000004,"78, 61","Paintsville,KY",38.0,0 mph,Clear
-17.584699999999998,"44, 81","Plymouth Meeting,PA",44.0,10 mph,Mostly Clear
-25.7205,"22, 82","Bremen,GA",61.0,5 mph,Partly Cloudy
-18.33585,"122, 126","Ocean City,MD",49.0,23 mph,Mostly Clear
-25.06815,"132, 91","Vandalia,IL",42.0,9 mph,Mostly Cloudy
-17.875950000000003,"38, 64","Edgemoor,DE",46.0,10 mph,Mostly Clear
-15.593049999999998,"54, 59","Westmere,NY",37.0,8 mph,Clear
-27.020650000000003,"96, 91","Fort Meade,FL",69.0,7 mph,Partly Cloudy
-27.6443,"72, 63","Osprey,FL",69.0,10 mph,Partly Cloudy
-41.6022,"31, 130","Franklin,CA",47.0,5 to 15 mph,Rain
-26.442899999999995,"70, 26","Fort Pierce North,FL",75.0,20 mph,Slight Chance Rain Showers
-29.54325,"88, 73","Sturgis,SD",30.0,9 to 15 mph,Partly Cloudy
-27.5425,"68, 75","West Samoset,FL",70.0,9 mph,Partly Cloudy
-27.49615,"59, 88","Treasure Island,FL",68.0,12 mph,Partly Cloudy
-24.064499999999995,"108, 78","Spring Lake Park,MN",33.0,5 to 10 mph,Partly Cloudy
-25.73235,"92, 81","Black Jack,MO",46.0,7 mph,Mostly Cloudy
-21.31155,"53, 90","Lewisburg,WV",38.0,2 mph,Mostly Clear
-28.266449999999995,"90, 105","Heber Springs,AR",56.0,0 to 5 mph,Cloudy
-38.63845,"108, 102","West Slope,OR",34.0,5 to 9 mph,Mostly Cloudy then Areas Of Frost
-38.41805000000001,"113, 121","Woodland,WA",34.0,5 mph,Mostly Cloudy then Areas Of Frost
-28.404200000000003,"85, 54","Gulf Breeze,FL",69.0,10 mph,Mostly Clear
-16.478399999999997,"27, 52","Viola,NY",41.0,14 mph,Mostly Clear
-20.2963,"24, 85","Freeland,MI",32.0,3 mph,Mostly Clear
-22.9139,"54, 64","Lake Mills,WI",34.0,0 to 5 mph,Partly Cloudy
-23.57205,"18, 81","Byron,IL",34.0,5 to 10 mph,Partly Cloudy
-29.18175,"113, 114","Latimer,MS",65.0,0 mph,Patchy Fog
-41.06205,"44, 108","Thermalito,CA",44.0,14 mph,Rain
-24.490250000000003,"49, 38","Whitemarsh Island,GA",65.0,3 to 7 mph,Mostly Clear
-41.4033,"28, 99","Colusa,CA",43.0,14 mph,Rain
-22.1903,"39, 74","Union,OH",36.0,8 mph,Mostly Cloudy
-39.5017,"82, 46","Junction City,OR",31.0,6 mph,Patchy Frost
-42.505,"90, 72","Ben Lomond,CA",44.0,12 to 18 mph,Showers And Thunderstorms
-23.13465,"73, 52","University Park,IL",36.0,10 mph,Partly Cloudy
-32.89175,"89, 100","Gleneagle,CO",34.0,5 to 10 mph,Mostly Cloudy
-16.83945,"20, 31","Mountainside,NJ",43.0,14 mph,Mostly Clear
-25.83655,"64, 47","Moores Mill,AL",58.0,0 mph,Mostly Clear
-26.73655,"111, 73","Perry,FL",62.0,0 to 5 mph,Mostly Clear
-18.4266,"22, 37","Chestertown,MD",44.0,15 mph,Mostly Clear
-30.8528,"111, 90","St. Martinville,LA",67.0,5 mph,Patchy Fog
-35.350300000000004,"99, 199","Harrisville,UT",39.0,2 to 12 mph,Rain
-17.114349999999998,"70, 92","Twin Rivers,NJ",43.0,10 mph,Mostly Clear
-20.5861,"53, 56","Huron,OH",44.0,14 mph,Partly Cloudy
-16.4721,"14, 65","Mechanicstown,NY",38.0,10 mph,Mostly Clear
-41.1931,"52, 75","Loomis,CA",44.0,10 to 16 mph,Rain
-22.0399,"63, 22","King,NC",50.0,7 mph,Clear
-15.192749999999997,"56, 88","West Glens Falls,NY",32.0,8 mph,Mostly Clear
-39.36005,"150, 64","Youngtown,AZ",52.0,5 mph,Mostly Clear
-41.8208,"44, 79","Lemoore Station,CA",44.0,5 to 10 mph,Mostly Cloudy then Chance Light Rain
-18.59685,"108, 97","Lutherville,MD",44.0,15 mph,Mostly Clear
-22.5556,"42, 41","Milford,OH",38.0,10 mph,Mostly Cloudy
-25.18685,"48, 67","Greenbrier,TN",54.0,5 to 10 mph,Partly Cloudy
-26.82605,"65, 135","Lecanto,FL",64.0,7 mph,Partly Cloudy
-24.47095,"66, 71","Eldridge,IA",33.0,10 mph,Mostly Clear
-16.271900000000002,"45, 50","Old Greenwich,CT",45.0,16 mph,Mostly Clear
-30.462650000000004,"35, 129","Idabel,OK",63.0,5 mph,Patchy Fog
-31.88015,"97, 104","Sunnyvale,TX",66.0,5 mph,Mostly Cloudy
-33.82725000000001,"147, 92","Bee Cave,TX",65.0,0 to 5 mph,Partly Cloudy
-25.4375,"53, 72","Lovejoy,GA",63.0,5 mph,Partly Cloudy
-37.6425,"114, 51","Fircrest,WA",32.0,7 to 10 mph,Chance Rain Showers
-23.846200000000003,"180, 105","Las Piedras,PR",74.0,6 mph,Scattered Showers And Thunderstorms
-21.978,"67, 43","Huntertown,IN",35.0,5 mph,Partly Cloudy
-29.41755,"8, 96","Crossett,AR",62.0,0 mph,Patchy Fog
-18.755650000000003,"87, 105","Taneytown,MD",41.0,13 mph,Mostly Clear
-24.97975,"154, 94","Mount Vernon,IN",47.0,7 mph,Mostly Cloudy
-27.5124,"103, 45","Fort Myers Shores,FL",68.0,7 mph,Partly Cloudy
-19.87185,"94, 70","Kirtland,OH",39.0,8 mph,Partly Cloudy
-22.90645,"90, 51","Lakes of the Four Seasons,IN",35.0,5 to 10 mph,Partly Cloudy
-22.608950000000004,"35, 58","Marion,SC",57.0,7 to 12 mph,Mostly Clear
-42.2567,"107, 69","San Martin,CA",44.0,9 to 20 mph,Rain Showers
-22.03535,"68, 19","Kimberly,WI",34.0,6 mph,Mostly Cloudy
-16.525999999999996,"43, 32","Hewlett,NY",47.0,13 mph,Mostly Clear
-22.7448,"35, 33","Taylor Mill,KY",38.0,9 mph,Partly Cloudy
-17.237700000000004,"65, 88","Yardville,NJ",43.0,10 mph,Mostly Clear
-15.967550000000005,"69, 51","East Shoreham,NY",46.0,15 mph,Mostly Clear
-25.970550000000003,"84, 70","Valley Park,MO",44.0,6 mph,Chance Rain Showers
-41.26975,"93, 56","Thousand Palms,CA",55.0,5 to 10 mph,Chance Rain Showers then Chance Light Rain
-27.2505,"101, 17","Amory,MS",62.0,0 mph,Patchy Fog
-22.8473,"49, 76","Columbus,WI",34.0,5 to 10 mph,Partly Cloudy
-41.77165,"56, 63","Lake Mathews,CA",51.0,10 to 15 mph,Rain Showers Likely then Light Rain Likely
-22.907100000000003,"120, 54","Marvin,NC",56.0,9 mph,Mostly Clear
-41.5247,"55, 94","Fowler,CA",44.0,5 to 10 mph,Chance Light Rain
-17.5475,"29, 99","Breinigsville,PA",40.0,10 mph,Mostly Clear
-26.2718,"83, 88","Lincoln,AL",60.0,5 mph,Patchy Fog
-16.139849999999996,"61, 9","Myers Corner,NY",39.0,8 mph,Mostly Clear
-16.531449999999996,"42, 33","South Valley Stream,NY",47.0,13 mph,Mostly Clear
-25.15715,"51, 66","Millersville,TN",55.0,5 mph,Partly Cloudy
-19.69375,"116, 60","Cortland,OH",36.0,5 mph,Partly Cloudy
-24.48055,"92, 87","Guánica,PR",76.0,8 mph,Scattered Showers And Thunderstorms
-41.257000000000005,"95, 54","Desert Palms,CA",55.0,5 mph,Chance Rain Showers then Chance Light Rain
-26.47095,"73, 21","Indian River Estates,FL",75.0,20 mph,Slight Chance Rain Showers
-27.09625,"108, 59","Pembroke Park,FL",73.0,13 mph,Slight Chance Rain Showers
-23.2639,"169, 68","Lake Hallie,WI",32.0,5 to 10 mph,Partly Cloudy
-23.6955,"42, 43","Ellettsville,IN",41.0,8 mph,Partly Cloudy
-29.1595,"101, 96","Prairie Grove,AR",55.0,0 to 5 mph,Mostly Cloudy
-67.84395,"203, 129","Napili-Honokowai,HI",72.0,22 mph,Scattered Rain Showers
-26.8615,"58, 66","Montevallo,AL",62.0,5 mph,Mostly Clear
-22.65655,"33, 43","Mount Healthy,OH",38.0,9 mph,Mostly Cloudy
-37.62115,"118, 46","Clover Creek,WA",29.0,6 mph,Chance Rain Showers
-16.550000000000004,"26, 48","Allendale,NJ",42.0,10 mph,Mostly Clear
-35.527550000000005,"55, 41","Rupert,ID",28.0,6 mph,Light Snow
-37.784400000000005,"126, 51","Snowflake,AZ",36.0,9 mph,Partly Cloudy
-16.326299999999996,"46, 45","Bayville,NY",46.0,16 mph,Mostly Clear
-25.2168,"113, 100","Litchfield,IL",41.0,10 mph,Mostly Cloudy
-17.50075,"47, 85","Maple Glen,PA",44.0,10 mph,Mostly Clear
-25.0314,"88, 70","Eatonton,GA",62.0,0 to 5 mph,Partly Cloudy
-20.01515,"45, 70","Bellwood,VA",46.0,14 mph,Clear
-32.738,"76, 52","Lacy-Lakeview,TX",65.0,5 mph,Partly Cloudy
-28.26545,"96, 96","Kosciusko,MS",63.0,0 mph,Patchy Fog
-34.740300000000005,"95, 99","Orchard Mesa,CO",44.0,15 mph,Partly Cloudy
-19.0305,"52, 33","Roaring Spring,PA",34.0,6 mph,Partly Cloudy
-23.4728,"53, 76","Woodfin,NC",50.0,2 mph,Mostly Clear
-16.820999999999998,"86, 99","Rumson,NJ",48.0,15 mph,Mostly Clear
-20.09665,"37, 51","Broadway,VA",39.0,8 mph,Partly Cloudy
-24.2754,"97, 74","Medina,MN",32.0,10 mph,Partly Cloudy
-26.6358,"99, 59","Harrisburg,SD",30.0,10 to 15 mph,Mostly Cloudy
-41.272000000000006,"95, 53","Bermuda Dunes,CA",54.0,5 mph,Slight Chance Rain Showers then Chance Light Rain
-17.68285,"44, 73","Clifton Heights,PA",45.0,10 mph,Mostly Clear
-17.4936,"32, 100","Wescosville,PA",40.0,10 mph,Mostly Clear
-27.8008,"41, 47","Roeland Park,KS",48.0,6 to 9 mph,Mostly Cloudy
-24.1426,"100, 81","Dayton,MN",32.0,5 to 10 mph,Partly Cloudy
-42.268,"82, 118","Lucas Valley-Marinwood,CA",46.0,10 to 14 mph,Showers And Thunderstorms
-22.99685,"98, 69","Cherryville,NC",54.0,7 mph,Mostly Clear
-12.30225,"109, 101","Belfast,ME",36.0,10 mph,Clear
-25.72245,"77, 68","Nevada,IA",34.0,10 mph,Partly Cloudy
-22.144450000000003,"39, 60","Dunlap,IN",34.0,5 mph,Partly Cloudy
-26.9491,"110, 69","Lauderdale-by-the-Sea,FL",75.0,18 mph,Slight Chance Rain Showers
-19.32325,"89, 59","Potomac Mills,VA",46.0,15 mph,Mostly Clear
-17.6136,"73, 51","Linwood,NJ",44.0,15 mph,Mostly Clear
-21.6168,"86, 70","Ashville,OH",36.0,8 mph,Mostly Cloudy
-23.48095,"78, 50","Valley Falls,SC",56.0,7 mph,Partly Cloudy
-24.9131,"111, 57","Sandersville,GA",64.0,5 mph,Partly Cloudy
-19.4137,"102, 68","Blairsville,PA",34.0,2 mph,Partly Cloudy
-32.2804,"52, 123","Bridgeport,TX",65.0,0 to 5 mph,Chance Showers And Thunderstorms
-22.6012,"88, 48","Sturtevant,WI",38.0,10 to 15 mph,Partly Cloudy
-24.701699999999995,"66, 77","Litchfield,MN",29.0,10 mph,Partly Cloudy
-32.6553,"63, 56","Cherry Hills Village,CO",41.0,13 mph,Mostly Cloudy
-22.2682,"29, 63","Notre Dame,IN",34.0,5 mph,Partly Cloudy
-27.35345,"127, 140","Pocahontas,AR",55.0,5 to 10 mph,Cloudy
-28.79145,"64, 90","Morrilton,AR",58.0,0 to 5 mph,Cloudy
-17.591250000000002,"53, 72","Barrington,NJ",46.0,10 mph,Mostly Clear
-19.13995,"97, 66","Belle Haven,VA",47.0,13 mph,Mostly Clear
-24.22575,"127, 94","Juana Díaz,PR",75.0,2 mph,Scattered Showers And Thunderstorms
-30.834950000000003,"118, 83","Tecumseh,OK",60.0,8 mph,Patchy Fog
-41.2439,"102, 44","Mecca,CA",54.0,5 to 10 mph,Slight Chance Rain Showers then Chance Light Rain
-42.42845,"119, 67","Mira Monte,CA",48.0,5 to 10 mph,Rain Showers Likely then Rain
-16.5513,"42, 32","Cedarhurst,NY",47.0,13 mph,Mostly Clear
-17.69395,"45, 71","Folcroft,PA",46.0,10 mph,Mostly Clear
-21.9517,"37, 67","Pea Ridge,WV",39.0,6 mph,Partly Cloudy
-19.21575,"80, 77","Belmont,VA",43.0,10 mph,Mostly Clear
-17.0051,"63, 107","Green Knoll,NJ",42.0,10 mph,Mostly Clear
-39.29845,"162, 53","Guadalupe,AZ",54.0,5 mph,Mostly Clear
-39.65215,"76, 40","Veneta,OR",33.0,3 mph,Patchy Frost then Patchy Fog
-16.498350000000002,"51, 102","North Syracuse,NY",37.0,7 mph,Partly Cloudy
-16.4364,"41, 41","Manorhaven,NY",47.0,13 mph,Mostly Clear
-28.124450000000003,"63, 30","Battlefield,MO",49.0,8 mph,Mostly Cloudy
-24.55495,"70, 96","Puerto Real,PR",78.0,13 mph,Scattered Rain Showers
-16.697349999999997,"23, 39","North Caldwell,NJ",43.0,14 mph,Mostly Clear
-24.735,"11, 36","Beaver Dam,KY",49.0,6 mph,Partly Cloudy
-42.1884,"149, 42","Ladera Heights,CA",54.0,10 to 15 mph,Rain Showers Likely then Rain
-22.674450000000004,"66, 99","Winthrop Harbor,IL",39.0,10 to 15 mph,Partly Cloudy
-20.66445,"41, 35","Whitmore Lake,MI",33.0,5 mph,Partly Cloudy
-22.19945,"66, 45","Hillsboro,OH",36.0,13 mph,Partly Cloudy
-27.9813,"87, 87","Brewton,AL",63.0,0 mph,Mostly Clear
-35.6192,"85, 129","Kermit,TX",62.0,15 to 20 mph,Slight Chance Showers And Thunderstorms
-27.665900000000004,"23, 36","Demopolis,AL",63.0,0 to 5 mph,Mostly Clear
-40.27015,"107, 68","Talent,OR",36.0,6 to 12 mph,Chance Rain Showers
-26.92045,"14, 108","Hamilton,AL",60.0,5 mph,Patchy Fog
-22.06685,"24, 55","Trinity,NC",51.0,10 mph,Mostly Clear
-37.45465,"122, 59","Normandy Park,WA",33.0,6 to 9 mph,Chance Rain Showers
-30.113650000000003,"64, 87","Bridge City,LA",70.0,0 to 5 mph,Patchy Fog
-19.81715,"68, 71","Ambridge,PA",35.0,3 mph,Partly Cloudy
-29.890500000000003,"50, 122","Amite City,LA",65.0,0 mph,Patchy Fog
-17.405599999999996,"34, 105","Catasauqua,PA",40.0,10 mph,Mostly Clear
-26.20585,"50, 63","Cocoa West,FL",72.0,10 mph,Slight Chance Rain Showers
-22.62175,"53, 40","Forestbrook,SC",59.0,6 to 12 mph,Partly Cloudy
-68.34859999999999,"146, 145","Ewa Villages,HI",71.0,12 mph,Isolated Rain Showers
-22.6706,"31, 44","Northgate,OH",38.0,9 mph,Mostly Cloudy
-26.276850000000003,"69, 103","Oneonta,AL",59.0,5 mph,Partly Cloudy
-32.513,"84, 101","Mont Belvieu,TX",67.0,0 to 5 mph,Mostly Clear
-41.9362,"164, 45","South Monrovia Island,CA",54.0,10 mph,Rain Showers Likely then Rain
-22.71095,"38, 33","Cold Spring,KY",38.0,8 mph,Partly Cloudy
-32.46355,"68, 86","Keene,TX",66.0,5 mph,Mostly Cloudy
-25.5452,"46, 40","Thompson's Station,TN",54.0,5 mph,Partly Cloudy
-22.97735,"70, 69","Stickney,IL",41.0,10 mph,Partly Cloudy
-25.1692,"56, 59","Green Hill,TN",56.0,5 mph,Partly Cloudy
-20.993,"18, 62","Rossford,OH",40.0,8 mph,Partly Cloudy
-30.24985,"106, 152","Blackwell,OK",56.0,12 mph,Patchy Fog
-42.063950000000006,"99, 109","Contra Costa Centre,CA",46.0,10 to 15 mph,Showers And Thunderstorms
-16.55535,"43, 31","Lawrence,NY",48.0,14 mph,Mostly Clear
-16.43045,"44, 39","Roslyn Heights,NY",46.0,14 mph,Mostly Clear
-17.0385,"44, 68","South Hill,NY",38.0,5 to 8 mph,Mostly Cloudy
-16.434999999999995,"37, 46","Tuckahoe,NY",44.0,12 to 15 mph,Mostly Clear
-67.945,"239, 82","Waikoloa Village,HI",68.0,10 mph,Mostly Clear
-41.6735,"51, 18","Keyes,CA",47.0,8 to 18 mph,Rain
-24.96365,"57, 107","Cumming,GA",62.0,5 mph,Partly Cloudy
-19.1439,"42, 34","Portage,PA",34.0,3 mph,Partly Cloudy
-22.371600000000004,"87, 69","Fox Point,WI",40.0,10 mph,Partly Cloudy
-19.494250000000005,"71, 94","Slippery Rock,PA",33.0,6 mph,Partly Cloudy
-19.79385,"81, 59","Clairton,PA",35.0,3 mph,Partly Cloudy
-19.6582,"82, 69","Oakmont,PA",35.0,3 mph,Partly Cloudy
-25.1822,"13, 136","Fairview,GA",60.0,5 mph,Partly Cloudy
-30.479750000000003,"23, 101","Plaquemine,LA",69.0,0 to 5 mph,Patchy Fog
-22.291,"46, 20","Elkin,NC",48.0,3 mph,Clear
-27.444350000000004,"83, 47","Plattsmouth,NE",43.0,10 to 14 mph,Mostly Cloudy
-30.1497,"53, 136","De Queen,AR",62.0,5 mph,Patchy Fog
-25.3742,"49, 82","Hapeville,GA",64.0,5 mph,Partly Cloudy
-16.900249999999996,"77, 102","Laurence Harbor,NJ",46.0,15 mph,Mostly Clear
-26.809050000000003,"25, 39","Atlantic,IA",37.0,13 mph,Mostly Cloudy
-42.49425,"99, 56","Castroville,CA",46.0,10 to 21 mph,Rain Showers
-21.71295,"51, 101","Russells Point,OH",36.0,10 mph,Mostly Cloudy
-20.311950000000003,"53, 47","Martins Ferry,OH",37.0,5 mph,Partly Cloudy
-19.75755,"75, 69","West View,PA",35.0,6 mph,Partly Cloudy
-20.5071,"45, 43","Milford,MI",32.0,3 mph,Partly Cloudy
-15.024900000000002,"63, 47","Kingston,RI",41.0,12 mph,Clear
-32.93485,"88, 98","Air Force Academy,CO",34.0,5 to 10 mph,Mostly Cloudy
-27.9931,"30, 44","De Soto,KS",49.0,8 mph,Mostly Cloudy
-33.4344,"168, 120","Avon,CO",31.0,10 mph,Mostly Clear
-17.092399999999998,"66, 97","Heathcote,NJ",43.0,10 mph,Mostly Clear
-27.8181,"47, 57","Naples Manor,FL",69.0,10 mph,Mostly Clear
-20.40565,"82, 40","Rittman,OH",34.0,5 mph,Partly Cloudy
-37.49595,"113, 75","Bangor Base,WA",31.0,9 mph,Chance Rain Showers
-31.589450000000003,"70, 75","Anadarko,OK",57.0,7 mph,Areas Of Fog
-30.5488,"39, 78","Schriever,LA",67.0,0 mph,Patchy Fog
-30.8539,"109, 93","Harrah,OK",60.0,8 mph,Patchy Fog
-24.0051,"9, 12","Monticello,KY",44.0,3 mph,Mostly Clear
-20.80005,"88, 37","Williamston,MI",31.0,5 mph,Mostly Clear
-19.5245,"77, 85","Homeacre-Lyndora,PA",33.0,3 mph,Partly Cloudy
-30.53435,"120, 32","Pratt,KS",53.0,13 mph,Areas Of Fog
-27.90005,"30, 51","Basehor,KS",48.0,9 mph,Mostly Cloudy
-24.3516,"81, 63","Geneseo,IL",35.0,5 to 10 mph,Partly Cloudy
-32.1686,"69, 96","Severance,CO",30.0,6 mph,Mostly Cloudy
-38.591800000000006,"60, 49","Ocean Shores,WA",37.0,16 to 20 mph,Showers And Thunderstorms Likely
-17.7108,"44, 71","Prospect Park,PA",46.0,10 mph,Mostly Clear
-17.532550000000004,"45, 84","Ambler,PA",43.0,10 mph,Mostly Clear
-17.187450000000002,"80, 62","East Rochester,NY",37.0,3 to 9 mph,Mostly Cloudy
-29.8968,"63, 23","Mulvane,KS",56.0,12 mph,Slight Chance Light Rain
-26.4876,"83, 121","Camilla,GA",65.0,0 mph,Clear
-25.53705,"69, 67","Lynchburg,TN",57.0,0 mph,Mostly Clear
-18.97485,"98, 77","Hillandale,MD",45.0,14 mph,Mostly Clear
-33.00275,"90, 87","Stratmoor,CO",37.0,0 to 5 mph,Mostly Cloudy
-20.8125,"92, 91","Buena Vista,VA",42.0,7 mph,Clear
-24.0472,"67, 26","Prairie du Chien,WI",32.0,5 mph,Mostly Cloudy
-16.4156,"35, 49","Irvington,NY",44.0,12 to 15 mph,Mostly Clear
-22.5423,"80, 55","Prestonsburg,KY",39.0,2 mph,Clear
-22.2738,"42, 65","Moraine,OH",38.0,9 mph,Mostly Cloudy
-17.1964,"23, 76","Penn Yan,NY",37.0,10 mph,Mostly Cloudy
-19.0127,"96, 77","Forest Glen,MD",45.0,14 mph,Mostly Clear
-34.48375,"119, 66","Scenic Oaks,TX",63.0,5 mph,Patchy Drizzle
-29.2851,"90, 16","Columbia,MS",65.0,0 mph,Patchy Fog
-23.3019,"38, 80","Genoa,IL",37.0,5 to 10 mph,Partly Cloudy
-34.6912,"151, 90","Otis Orchards-East Farms,WA",16.0,10 mph,Partly Cloudy
